alpha,beta,gamma,delta,fitness
0.3653794021518949,0.21506962435064259,0.24134445409145128,0.17820651940601112,0.6896762960208548
0.11576740911394262,0.2952107389308105,0.281651499276111,0.3073703526791358,0.47990232319513415
0.17539445136772094,0.28811843908458895,0.22974345385879166,0.30674365568889855,0.4966667506039639
0.16340059006194038,0.522759283361741,0.28711005382772137,0.026730072748597258,0.8292150700366689
0.5095159146460082,0.4395714774988945,0.03181508863615399,0.01909751921894332,0.8614608517968615
0.4345335271685288,0.23457888898965418,0.31791831690785227,0.0129692669339647,0.9219013773516394
0.16256021054731612,0.07755866178055774,0.13502514788740796,0.6248559797847182,0.04720429796681119
0.25295571700381675,0.36855487108689655,0.26772135888182913,0.11076805302745742,0.7785646897957792
0.11570323385446955,0.4111270972416647,0.1995633907346737,0.273606278169192,0.5073651632978791
0.27899774783338294,0.191409948836507,0.2299535856084931,0.29963871772161704,0.5218304310920985
0.4267159052954926,0.12316645515424929,0.41677550289337956,0.03334213665687855,0.9315118267415448
0.26478751722883276,0.17726943354977057,0.475381746320898,0.08256130290049858,0.840704158939298
0.18341400675445005,0.4890283230996131,0.19164872629166868,0.13590894385426816,0.6983309195986751
0.34799297626594516,0.2258806515426645,0.0883861971261775,0.33774017506521287,0.44821360709364777
0.08770026254980334,0.30600671906302745,0.4056872261190289,0.2006057922681404,0.6531903037383354
0.32169673444854846,0.14016451052231577,0.3711482305237169,0.16699052450541887,0.7284895366635243
0.08634577657429425,0.25158080925939386,0.5205796601829494,0.14149375398336242,0.7374432071730775
0.08951573141179264,0.01618484361309564,0.4726863363682816,0.42161308860683006,0.3635341561864809
0.0342879689660011,0.24654853203959443,0.452426989124542,0.26673650986986247,0.5505855287872875
0.13797640439243597,0.22463237509254302,0.3281682593469183,0.3092229611681027,0.4912390832293373
0.22355699391977923,0.33500898769973103,0.2692675818156153,0.17216643656487454,0.6914989969977285
0.2178950508062068,0.5559058097963536,0.015909459816940752,0.21028967958049877,0.5733843186699811
0.16847310624878595,0.24685384912607108,0.2348556598125562,0.34981738481258673,0.42590315295590564
0.062279307682890805,0.34420196839726164,0.2549782571169321,0.3385404668029155,0.4405590045360376
0.31893920833160305,0.0836086695263263,0.4366871939791083,0.1607649281629622,0.7463113073266076
0.033111923886415914,0.11913331893698474,0.347451581392265,0.5003031757843343,0.2257185725361016
0.3321170064511677,0.11981213833323623,0.26832746062726276,0.27974339458833336,0.5504318735341909
0.19395194332452628,0.4085564299121122,0.2996173095431195,0.09787431722024204,0.7919050596828201
0.279970777465865,0.1358624694521025,0.3915522946938241,0.19261445838820843,0.690698941999872
0.2831651181747374,0.12112494348486481,0.2046517296575044,0.39105820868289326,0.38918769827868704
0.23150331451355421,0.30597588729462,0.2749607817411644,0.18756001645066123,0.657464797865084
0.008304117351912735,0.3797115568445534,0.42816048134699963,0.1838238444565342,0.6483219219462879
0.26463392856137774,0.3316744029897164,0.3029616541682188,0.10073001428068692,0.7825700979810262
0.10285402348797996,0.14516323734495487,0.37856628892230254,0.3734164502447626,0.41810083903111284
0.1562625534431662,0.08380848028595093,0.41203097249211973,0.3478979937787631,0.4613913132746651
0.2972701807939928,0.28400740238985395,0.13159849470702045,0.2871239221091328,0.5267130064778227
0.4878438558858071,0.17605218470774261,0.056858207944805624,0.2792457514616446,0.5459209358659846
0.29041385839647843,0.2000339649346054,0.20450616574371955,0.30504601092519673,0.502424190625284
0.31839920136566746,0.129246492384654,0.27420264713586434,0.27815165911381423,0.5633855374715805
0.18619938797096836,0.27858130805818737,0.2867469869423213,0.2484723170285229,0.5715752628455781
0.7253593229677443,0.1703059548544494,0.007427687259799177,0.09690703491800706,0.8205782566520995
0.43841876200510926,0.05703654471441433,0.37530000457736246,0.12924468870311406,0.797577485238167
0.09452322955455726,0.340154304384808,0.29589904625300745,0.2694234198076274,0.5108262941923569
0.4234325124284005,0.026855378065655116,0.1471323106753926,0.4025797988305518,0.3907592261410413
0.24532801564731255,0.26550915411817677,0.202532681194099,0.2866301490404116,0.5169529456157471
0.35050055648972955,0.1372894268299606,0.17598588304372503,0.3362241336365847,0.47507038552062875
0.36452325491142945,0.29998288446565113,0.2137317537376209,0.12176210688529851,0.7423611185556395
0.47354009518911194,0.20124809822086326,0.15886200891899696,0.16634979767102773,0.7202880887603288
0.13264470191653796,0.23532504994017342,0.5268423743393965,0.10518787380389226,0.7951531793061271
0.05650645373791157,0.31873389310282,0.366906780675052,0.25785287248421646,0.5335372179979704
0.33170874663328886,0.18028026954362922,0.030790840093315917,0.4572201437297659,0.2871277439738067
0.35573114370509384,0.32002596195688504,0.08462321421275643,0.23961968012526477,0.576565287420726
0.023674802324955384,0.3902576015388149,0.24604026713044047,0.3400273290057893,0.43142036626049385
0.19567237470108678,0.1071926284835698,0.26886339838214873,0.4282715984331947,0.33615407665349406
0.15454336840839103,0.48392764078490885,0.03846330664746282,0.32306568415923737,0.41861594560416215
0.13310818140837968,0.22688128079052336,0.3008734395799239,0.33913709822117305,0.4459180965101357
0.126343044145173,0.3047172315084539,0.23722845388069294,0.33171127046568016,0.44148964799978896
0.24423668674216997,0.28242298277501426,0.024812645682247118,0.4485276848005686,0.2566027271053935
0.05127235755869293,0.33263944476325485,0.3637475077324241,0.2523406899456282,0.5715930483670696
0.037277459769319045,0.25799623372461306,0.35505730162152593,0.34966900488454195,0.4238972459282645
0.29893260250038434,0.25556874474890595,0.1579159295225586,0.2875827232281511,0.5175121662079921
0.05417275440320474,0.23139943718028658,0.26075955919053767,0.4536682492259711,0.2847877105840003
0.34493881750883343,0.14211149507228302,0.19072328312177453,0.322226404297109,0.4811325197862657
0.33563143918916505,0.23849346162771026,0.22242887762019994,0.20344622156292466,0.6471319753300708
0.3834818315454112,0.36121850765139213,0.1922757610807927,0.06302389972240394,0.8512813742686852
0.1777521939660895,0.11826050573884565,0.4405237752308313,0.26346352506423354,0.5870656365428228
0.2511421300189994,0.2305704718168108,0.10998307693904447,0.4083043212251453,0.34142942379891983
0.1588385627207425,0.34068746504929087,0.23630208008358888,0.26417189214637776,0.5185702955181106
0.20817913225619905,0.34543289855998216,0.09357477173405648,0.35281319744976225,0.41896526904135917
0.1293600807639143,0.4421417052034024,0.06480089973049309,0.36369731430219,0.36602568750603437
0.0028799921012914965,0.35828626923310736,0.3953811253056717,0.24345261335992946,0.5810781395751397
0.12991278339091172,0.4091595685326564,0.11879512035659742,0.34213252771983454,0.3845113162870841
0.405208126151211,0.1813469504693125,0.331285319138978,0.08215960424049842,0.8314238560219243
0.310371908114809,0.3414339426220789,0.08469877667661888,0.2634953725864932,0.5364701525958444
0.09127118311051603,0.29539523847300864,0.3359263192698218,0.2774072591466535,0.5395798255090685
0.24948052455440736,0.24085696133325438,0.41135799025347924,0.09830452385885911,0.8043718219450606
0.26382278317846136,0.11655620639273201,0.2955607108629247,0.324060299565882,0.4964261196922673
0.36339582548106414,0.1329529347629221,0.36265906654072777,0.14099217321528604,0.7619211532244866
0.21338609973464864,0.12175017003674202,0.40941608175551014,0.25544764847309925,0.5863909847811657
0.2915498786074562,0.191406297008724,0.2578741503051008,0.2591696740787189,0.5729642294801768
0.14482289342366858,0.18625052683567958,0.33736071719831684,0.3315658625423351,0.46540110081936154
0.2828655208818882,0.12710617412209246,0.37177791475615307,0.21825039023986625,0.6535584885218867
0.18251851779647402,0.3553347827864521,0.24420216710654036,0.2179445323105335,0.6197829841162319
0.25973622698303056,0.19907337294777203,0.2746720770128001,0.2665183230563973,0.5604078408258497
0.22820516835923593,0.1574162640334089,0.3130243424433057,0.3013542251640494,0.516485409447244
0.23767452574213627,0.22304604185756807,0.18878090346638876,0.3504985289339068,0.4407953003205045
0.13275566223557617,0.1872035871690542,0.1480734474099086,0.5319673031854609,0.16460832778799767
0.2659368266402677,0.3032168645271579,0.3001448396693008,0.1307014691632737,0.743304423349658
0.3811789996307145,0.0031139287571780795,0.24506163151925045,0.37064544009285694,0.44356475054713784
0.1201874100499219,0.5163243164647341,0.22821462105356669,0.13527365243177727,0.6938246580593872
0.07719771817554263,0.21333456948272542,0.3589930633194671,0.3504746490222649,0.4422878410441939
0.13902438965938232,0.3170842133487026,0.347917692538116,0.19597370445379905,0.658476811316996
0.16486073265716333,0.2397007799780621,0.46831503025952964,0.12712345710524495,0.7733596973454233
0.16620794867756297,0.3108598556802448,0.21567182828922077,0.3072603673529714,0.4769374778344939
0.24449578731571853,0.19554170741812318,0.3357371430358696,0.22422536223028863,0.6343307005418486
0.3356991269754918,0.24591974602574607,0.16472524698046326,0.2536558800182989,0.5703322307674026
0.18418258129159495,0.49333553995077445,0.16154750302373044,0.16093437573390015,0.6352645514114562
0.16532364279930742,0.343173334980764,0.07635141638907553,0.41515160583085303,0.32579659100660574
0.3634865393976297,0.10392026550059985,0.4662472641012784,0.06634593100049214,0.884893063674172
0.14645672261963308,0.4415241049182092,0.27743616337874094,0.13458300908341683,0.7318968706371434
0.3210604184886068,0.4179013176887917,0.10558310224895144,0.15545516157364989,0.6832369941017665
0.39125932085136483,0.07110879875716056,0.41564166363268135,0.12199021675879324,0.802792915110378
0.1532911379720783,0.38494191643977127,0.004542621539308536,0.457224324048842,0.23717513063878284
0.12880651835454057,0.2771276551559014,0.3439091434854352,0.25015668300412286,0.5831958272204305
0.3835852252493578,0.2284888558646519,0.1110343436872039,0.2768915751987863,0.5503893088221226
0.08857085139747617,0.35245991022570555,0.36268863875290414,0.19628059962391411,0.6174641230077024
0.1534983514200651,0.17559647759152544,0.4570329340007394,0.21387223698767,0.6352925251206136
0.031055615766545024,0.37563513447941493,0.3257692088618096,0.26754004089223044,0.5423446684897422
0.17200733904245133,0.24617570467522645,0.09832891777537311,0.48348803850694905,0.23784158653829238
0.015415807859861064,0.18817306734806777,0.2837601317765032,0.5126509930155679,0.20279755037443792
0.37308082154320277,0.24411724991869296,0.008746151382246494,0.3740557771558577,0.4022987467784095
0.24976372122213758,0.2128700179686323,0.4061718596655584,0.1311944011436717,0.760634394690766
0.41792846675877693,0.1556668430808694,0.4133778695971303,0.013026820563223395,0.9571097426930345
0.1385387045595508,0.2514467471776715,0.22750359917017707,0.38251094909260047,0.37594422692556484
0.27016736380445744,0.38431992864950604,0.03619138403975487,0.30932132350628166,0.47837002544315155
0.08202636235157067,0.3298102776256589,0.31051306112936594,0.2776502988934046,0.5010719822534785
0.10491328425828306,0.29765036582664567,0.2992330071818532,0.29820334273321814,0.4931649127348437
0.08354280606668435,0.34736276337126903,0.3427619668116527,0.22633246375039393,0.5910287517001553
0.24836587265199594,0.283463520555233,0.24951004664604134,0.2186605601467298,0.6011432796410972
0.13204360403338794,0.4691222204630318,0.3665142793759277,0.0323198961276524,0.8342396006927633
0.18371491617772664,0.27924333005827906,0.27691750050164543,0.26012425326234884,0.5539649540948209
0.37120506823688265,0.1788475761482535,0.26173616743634154,0.1882111881785224,0.6819137025025658
0.2324848857970128,0.4399598550302796,0.21681021479407597,0.11074504437863163,0.7678884551775107
0.10205190471690705,0.048623833753255,0.7202627734248757,0.12906148810496224,0.7991141927795683
0.25594753461439224,0.20120299637151434,0.2066685717498589,0.3361808972642346,0.4554880548293453
0.38661558614443287,0.20434641595519737,0.04175995880881567,0.36727803909155415,0.4184309789693892
0.005455326600699599,0.044258805696427955,0.4346487171424745,0.515637150560398,0.21990545330493882
0.05166114705351096,0.20774809491654078,0.3461451039700631,0.3944456540598853,0.35639449518103705
0.11480295734328365,0.4535876437501868,0.36865873398174737,0.06295066492478216,0.79217709167528
0.0975875737044489,0.4164393988807385,0.43216959690513207,0.05380343050968057,0.8360069744593315
0.2564189079939424,0.06186718253386908,0.1946374987752101,0.4870764106969784,0.260105306574452
0.37532129810045173,0.1556991484346778,0.29798012194343915,0.17099943152143143,0.7123610230309174
0.2656836085257204,0.18710199955825066,0.31781731713649897,0.22939707477953,0.6278390878969674
0.11031758137251363,0.04731779230627871,0.3344235723379562,0.5079410539832514,0.2286248605638671
0.04365519675243886,0.24934778424684098,0.2699678691360488,0.43702914986467123,0.2945867183536248
0.14564381923175504,0.4100359486482739,0.27131065329882603,0.173009578821145,0.6584784420386277
0.15669795995851726,0.3606256248386769,0.2818996071670873,0.2007768080357185,0.6447409442206207
0.3479501312419961,0.1028449864574257,0.2477797167260668,0.3014251655745115,0.532435503669619
0.4408836384986159,0.20830184592630546,0.03444452410297702,0.3163699914721016,0.4941997359029018
0.25634077420411266,0.6175496798309391,0.037645525089507956,0.08846402087544056,0.7746715167121986
0.14371227428273586,0.3296719443732661,0.15189043012393236,0.37472535122006567,0.3719775842952483
0.307627352150691,0.22194989770707704,0.4154188530822949,0.0550038970599369,0.8731041748686791
0.09356157095494477,0.4522194786288744,0.31518026831786855,0.13903868209831227,0.7009980811267567
0.285780810994923,0.21703768289009634,0.20535155607852282,0.29182995003645795,0.507995654222789
0.3073714796714288,0.15191185082608477,0.13704479889678098,0.4036718706057054,0.3717054164675292
0.3064827082129023,0.08130710190387334,0.46956036299182174,0.14264982689140263,0.773829194377315
0.23728797435939206,0.28964137453345434,0.16375458185505762,0.30931606925209615,0.4780976212151651
0.4497879080143849,0.00294550212741983,0.45511118528611266,0.09215540457208245,0.8611777927163922
0.5014237999441413,0.28592574453862196,0.12538674170954908,0.08726371380768741,0.8119192803807442
0.34817742084479963,0.43166112820083474,0.027696953665186357,0.19246449728917947,0.6033879720160222
